,Link-href,Name,Types,About,Duration,Address,Rating,ReviewsNo,ExcellentRating,VeryGoodRating,AverageRating,PoorRating,TerribleRating,StartTime,EndTime,LunchStart,LunchEnd,DurationMin,DurationMax
3895,https://www.tripadvisor.com/Attraction_Review-g8632139-d13821258-Reviews-Live_Lisboa_Tours_Transfers-Malveira_Mafra_Lisbon_District_Central_Portugal.html,Live Lisboa Tours & Transfers,['Taxis & Shuttles'],,Duration: More than 3 hours,,,0,0,0,0,0,0,09:00:00,20:00:00,,,0 days 03:00:00,
3896,https://www.tripadvisor.com/Attraction_Review-g189158-d13880129-Reviews-Smart_Bus_Mobility_Solutions-Lisbon_Lisbon_District_Central_Portugal.html,Smart Bus - Mobility Solutions,"['City Tours', 'Taxis & Shuttles', 'Private Tours']",,,Call,,0,0,0,0,0,0,09:00:00,18:00:00,,,,
3897,https://www.tripadvisor.com/Attraction_Review-g189158-d13656525-Reviews-Mandala_Shala-Lisbon_Lisbon_District_Central_Portugal.html,Mandala Shala,"['Yoga & Pilates', 'Lessons & Workshops']",,Duration: 2-3 hours,"Rua General Taborda 60 B, Lisbon 1070-138 Portugal",,0,0,0,0,0,0,,,,,0 days 02:00:00,0 days 03:00:00
3898,https://www.tripadvisor.com/Attraction_Review-g189158-d14022074-Reviews-Lisbon_Surf_Lovers-Lisbon_Lisbon_District_Central_Portugal.html,Lisbon Surf Lovers,['Surfing & Windsurfing'],,,Call,,0,0,0,0,0,0,09:00:00,19:00:00,,,,
3899,https://www.tripadvisor.com/Attraction_Review-g189158-d14012369-Reviews-The_Lisbon_Driver-Lisbon_Lisbon_District_Central_Portugal.html,The Lisbon Driver,"['Bus Services', 'Taxis & Shuttles']","Private Tours and Lisbon airport transfer to hotel anywhere in Portugal. Fixed value, No surprises. Quality, reliability and safety. Transfer or Tours from 1 to 50 persons or more. Trust policy, no payment is demanded until the service is done.",Duration: < 1 hour,Visit website,,0,0,0,0,0,0,00:00:00,23:59:00,,,,0 days 01:00:00
3900,https://www.tripadvisor.com/Attraction_Review-g189158-d13532410-Reviews-Yogers_by_ALBA-Lisbon_Lisbon_District_Central_Portugal.html,Yogers by ALBA,['Lessons & Workshops'],"Yogers by Alba- ""Be you, with us"" Yogers is more than a yoga studio with yoga lessons, it really is a community that joins all urban tribes to practice Yoga in their free time / breaks. The YOGA classes we offer last 45 minutes, taking an extra 15 minutes for stretching and relaxation. Book your trial free lesson",Duration: 1-2 hours,"Rua Alexandre Herculano nº9 1º Floor, Lisbon 1150-005 Portugal",,0,0,0,0,0,0,09:30:00,18:30:00,,,0 days 01:00:00,0 days 02:00:00
3901,https://www.tripadvisor.com/Attraction_Review-g189158-d19624598-Reviews-VIP_Limousines_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,VIP Limousines Portugal,"['Bar, Club & Pub Tours', 'Hop-On Hop-Off Tours', 'Taxis & Shuttles', 'Self-Guided Tours & Rentals']",,,Call,,0,0,0,0,0,0,10:00:00,18:00:00,,,,
3902,https://www.tripadvisor.com/Attraction_Review-g189164-d19774389-Reviews-YourTripPT-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal.html,YourTripPT,"['Taxis & Shuttles', 'Private Tours', 'Day Trips']",,,Call,,0,0,0,0,0,0,08:00:00,22:00:00,,,,
3903,https://www.tripadvisor.com/Attraction_Review-g652084-d14514469-Reviews-Swell_Yoga-Ericeira_Mafra_Lisbon_District_Central_Portugal.html,Swell Yoga,['Yoga & Pilates'],Hatha Yoga Classes for all levels. Classes at Boardriders Ericeira - Quiksilver Store. Classes are indoor at our studio and when the sun is shining we do classes outside with an ocean view. We have yoga mats and you don't need to book in advance. Looking forward to practice with you :) Namaste!,Duration: 1-2 hours,"Avenida de Sao Sebastiao 36 A Boardriders Ericeira - Quicksilver Store, Ericeira, Mafra 2655-210 Portugal",,0,0,0,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
3904,https://www.tripadvisor.com/Attraction_Review-g189158-d14768573-Reviews-Adega_D_Arte-Lisbon_Lisbon_District_Central_Portugal.html,Adega D'Arte,['Speciality & Gift Shops'],"A Adega D'Arte é um projecto onde os melhores vinhos portugueses e a arte contemporânea se encontram num espaço único. Venha visitar-nos na Rua Eduardo Brazão, 1 C, 1900-214 Lisboa",Duration: < 1 hour,"Rua Eduardo Brasao 1C, Lisbon 1900-214 Portugal",,0,0,0,0,0,0,10:00:00,19:30:00,,,,0 days 01:00:00
3905,https://www.tripadvisor.com/Attraction_Review-g189158-d14029374-Reviews-Livraria_Solidaria-Lisbon_Lisbon_District_Central_Portugal.html,Livraria Solidária,['Speciality & Gift Shops'],"Once upon a time... in a portuguese neighbourhood called Carnide, a Solidary Bookstore was created to support the community, creating an evironment of cultural inclusion and development. Here you can find lots of different books (at smal princes - up to 5€) in portuguese and in several other languages. Pop in for a visit and support this cause. See you soon!",Duration: < 1 hour,"Rua General Henrique de Carvalho 3, Lisbon 1600-474 Portugal",,0,0,0,0,0,0,,,,,,0 days 01:00:00
3906,https://www.tripadvisor.com/Attraction_Review-g189154-d13486043-Reviews-Unique_Worldwide_Executive_Transportation-Cascais_Lisbon_District_Central_Portug.html,Unique - Worldwide Executive Transportation,"['Bus Services', 'Taxis & Shuttles']","We offer a unique luxury transportation experience, based on the quality of our vehicles and the professionalism of our drivers. We stand out by providing a specialised high quality chauffeured transportation. Our products are mainly transfers, city tours, congresses, roadshows, weddings, all throughout Portugal.",Duration: 1-2 hours,"Rua de Sao Mateus Nº 3 Escritorio 15, Cascais 2775-748 Portugal",,0,0,0,0,0,0,00:00:00,23:59:00,,,0 days 01:00:00,0 days 02:00:00
3907,https://www.tripadvisor.com/Attraction_Review-g189158-d13532560-Reviews-TopCabby-Lisbon_Lisbon_District_Central_Portugal.html,TopCabby,"['Bus Services', 'Taxis & Shuttles']","TopCabby is transportation services provider, from private transfers in sedans to bus tours around Portugal. We focus on the excellence of the services at affordable prices. Corporate is our DNA, Tourism is our passion!",,"Rua Salgueiro Maia 7 1º Esq. Prior Velho, Lisbon 1950-254 Portugal",,0,0,0,0,0,0,,,,,,
3908,https://www.tripadvisor.com/Attraction_Review-g189158-d245695-Reviews-Cafediario-Lisbon_Lisbon_District_Central_Portugal.html,Cafediario,['Bars & Clubs'],,,"Rua do Diario de Noticias 3 Bairro Alto, 1200, Lisbon 1200-141 Portugal",,0,0,0,0,0,0,,,,,,
3909,https://www.tripadvisor.com/Attraction_Review-g189158-d245696-Reviews-California-Lisbon_Lisbon_District_Central_Portugal.html,California,['Bars & Clubs'],,,"Rua Bernardino da Costa 39 Cais do Sodré, Lisbon 1200-052 Portugal",,0,0,0,0,0,0,,,,,,
3910,https://www.tripadvisor.com/Attraction_Review-g189158-d245782-Reviews-Clube_de_Golfe_do_Pateo_Bagatella-Lisbon_Lisbon_District_Central_Portugal.html,Clube de Golfe do Pateo Bagatella,['Golf Courses'],,,Call,,0,0,0,0,0,0,,,,,,
3911,https://www.tripadvisor.com/Attraction_Review-g189158-d245797-Reviews-Escola_de_Danca_do_Conservatorio_Nacional-Lisbon_Lisbon_District_Central_Portugal.html,Escola de Danca do Conservatorio Nacional,['Educational sites'],,,"Rua Joao Pereira da Rosa 22 Bairro Alto, 1200, Lisbon 1200-236 Portugal",,0,0,0,0,0,0,,,,,,
3912,https://www.tripadvisor.com/Attraction_Review-g189158-d606563-Reviews-Casa_Maciel_Ltda-Lisbon_Lisbon_District_Central_Portugal.html,Casa Maciel Ltda,['Speciality & Gift Shops'],,,"Rua da Misericordia 63 65, Lisbon 1200-271 Portugal",,0,0,0,0,0,0,10:00:00,18:30:00,13:00:00,14:30:00,,
3913,https://www.tripadvisor.com/Attraction_Review-g2712658-d6513402-Reviews-City_s_Bar-Arruda_dos_Vinhos_Lisbon_District_Central_Portugal.html,City's Bar,['Bars & Clubs'],,,"Estrada da Infesta, Arruda dos Vinhos 2630-293 Portugal",,0,0,0,0,0,0,,,,,,
3914,https://www.tripadvisor.com/Attraction_Review-g189158-d7788034-Reviews-Requinte_Massagem_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,Requinte Massagem Lisboa,['Spas'],Sensual and Erotic Massage em Lisbon,Duration: < 1 hour,"Rua Rodrigues Sampaio, Lisbon 1700 Portugal",,0,0,0,0,0,0,,,,,,0 days 01:00:00
3915,https://www.tripadvisor.com/Attraction_Review-g189158-d6973416-Reviews-Ourivesaria-Lisbon_Lisbon_District_Central_Portugal.html,ourivesaria,['Speciality & Gift Shops'],,,"Rua Alexandre Ferreira 40 D, Lisbon 1750-010 Portugal",,0,0,0,0,0,0,,,,,,
3916,https://www.tripadvisor.com/Attraction_Review-g189158-d4926606-Reviews-Mercearia_En_Graca-Lisbon_Lisbon_District_Central_Portugal.html,Mercearia En Graca,['Speciality & Gift Shops'],,,"Travessa do Monte 7 A, Lisbon 1170-254 Portugal",,0,0,0,0,0,0,,,,,,
3917,https://www.tripadvisor.com/Attraction_Review-g189158-d8588493-Reviews-Hej_Portugal_Day_Tours-Lisbon_Lisbon_District_Central_Portugal.html,Hej Portugal - Day Tours,"['Cultural Tours', 'Historical & Heritage Tours', 'Private Tours']",,,Call,,0,0,0,0,0,0,,,,,,
3918,https://www.tripadvisor.com/Attraction_Review-g189158-d8724004-Reviews-New_Vintage_Photo-Lisbon_Lisbon_District_Central_Portugal.html,New Vintage Photo,['Speciality & Gift Shops'],"At New Vintage Photo is a place in Lisboa where you can book a pin up, burlesque, glamour or boudoir photoshoot. All photoshoots include wardrobe and vintage make-up and hairstyling. We also organize burlesque and pin up styling workshops, ideal for bachelorette parties or a group of friends.",Duration: 2-3 hours,"Rua de Xabregas 20 Sala 210, Lisbon 1900-440 Portugal",,0,0,0,0,0,0,,,,,0 days 02:00:00,0 days 03:00:00
3919,https://www.tripadvisor.com/Attraction_Review-g189158-d10495710-Reviews-Fava_Rica-Lisbon_Lisbon_District_Central_Portugal.html,Fava Rica,['Speciality & Gift Shops'],Portuguese products giftshop at the center of Lisbon.,Duration: < 1 hour,"Av. Conde de Valbom, Lisbon 1050-070 Portugal",,0,0,0,0,0,0,,,,,,0 days 01:00:00
3920,https://www.tripadvisor.com/Attraction_Review-g189158-d12001472-Reviews-Museu_Pavilhao_de_Seguranca-Lisbon_Lisbon_District_Central_Portugal.html,Museu Pavilhao de Seguranca,['Art Museums'],,Duration: 1-2 hours,"Rua Dr. Almeida Amaral, 1, Lisbon 1169-053 Portugal",,0,0,0,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
3921,https://www.tripadvisor.com/Attraction_Review-g189158-d11918804-Reviews-Aventuras_no_Bosque-Lisbon_Lisbon_District_Central_Portugal.html,Aventuras no Bosque,['Game & Entertainment Centers'],,Duration: < 1 hour,"Rua Alferes Barrilaro Ruas 7, 1A-B Olivais Norte, Lisbon 1800-008 Portugal",,0,0,0,0,0,0,,,,,,0 days 01:00:00
3922,https://www.tripadvisor.com/Attraction_Review-g189158-d9820283-Reviews-ALAB-Lisbon_Lisbon_District_Central_Portugal.html,ALAB,['Game & Entertainment Centers'],,Duration: 2-3 hours,"Rua Goncalves Crespo 28 B, Lisbon 1150-186 Portugal",,0,0,0,0,0,0,,,,,0 days 02:00:00,0 days 03:00:00
3923,https://www.tripadvisor.com/Attraction_Review-g189158-d9978877-Reviews-Alexandra_Corte_Real_Jewellery-Lisbon_Lisbon_District_Central_Portugal.html,Alexandra Corte Real Jewellery,['Speciality & Gift Shops'],,Duration: < 1 hour,"Travessa do Marta Pinto 14, Lisbon 1300-390 Portugal",,0,0,0,0,0,0,,,,,,0 days 01:00:00
3924,https://www.tripadvisor.com/Attraction_Review-g189158-d11930010-Reviews-Galeria_Foco-Lisbon_Lisbon_District_Central_Portugal.html,Galeria Foco,['Art Galleries'],"Foco Gallery is a nucleus and context for artistic and interdisciplinary engagement. Founded by Benjamin Gonthier, Foco Gallery promotes International and Portuguese artists working across media. Generating exhibitions, performances, and discourses, Foco Gallery remains contemporary. After four years of creation and presentation at Rua da Alegria in Lisbon, Foco Gallery is pleased to explore its new space in the city. A renovated car dealership now houses the main gallery, in the Intendente neighbourhood. The two floors connected by a car lift, and the massive window on the street give a new dimension to the gallery’s projects. The original space at Rua da Alegria, will become the project space Focoff, with a parallel program that will be revealed soon…",Duration: < 1 hour,"Rua Antero de Quental 55A, Lisbon 1150-041 Portugal",,0,0,0,0,0,0,14:00:00,19:00:00,,,,0 days 01:00:00
3925,https://www.tripadvisor.com/Attraction_Review-g189158-d9801175-Reviews-Etilico-Lisbon_Lisbon_District_Central_Portugal.html,Etilico,['Gay Bars'],,Duration: 1-2 hours,"Rua do Gremio Lusitano 8 Bairro Alto, Lisbon 1200-212 Portugal",,0,0,0,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
3926,https://www.tripadvisor.com/Attraction_Review-g189158-d10059917-Reviews-Church_of_Senhor_Jesus_do_Triunfo-Lisbon_Lisbon_District_Central_Portugal.html,Church of Senhor Jesus do Triunfo,['Churches & Cathedrals'],,Duration: < 1 hour,"Rua Capitão Afonso Pala, Lisbon 1350 Portugal",,0,0,0,0,0,0,,,,,,0 days 01:00:00
3927,https://www.tripadvisor.com/Attraction_Review-g189158-d10843739-Reviews-Verso_Branco-Lisbon_Lisbon_District_Central_Portugal.html,Verso Branco,['Speciality & Gift Shops'],"Verso Branco is a shop and gallery that seeks, selects and offers products - furniture, lighting, home and personal accessories, art - for its design and for its quality, creativity and originality. We proudly support the new portuguese design. The best emergent values and new brands can be found here. We are located in a trendy old area of Lisbon, in the Santos neighborhood.",,"Rua da Boavista 132 134, Lisbon 1200-070 Portugal",,0,0,0,0,0,0,11:30:00,20:00:00,,,,
3928,https://www.tripadvisor.com/Attraction_Review-g189158-d9512249-Reviews-Moto_Transfer_Company-Lisbon_Lisbon_District_Central_Portugal.html,Moto Transfer Company,['Taxis & Shuttles'],,,,,0,0,0,0,0,0,,,,,,
3929,https://www.tripadvisor.com/Attraction_Review-g189158-d11629574-Reviews-Lisbon_Sailing_Daily_Tours-Lisbon_Lisbon_District_Central_Portugal.html,Lisbon Sailing Daily Tours,"['Boat Tours', 'Boat Rentals']",,,Call,,0,0,0,0,0,0,,,,,,
3930,https://www.tripadvisor.com/Attraction_Review-g189158-d11615822-Reviews-Cocktail_Art-Lisbon_Lisbon_District_Central_Portugal.html,Cocktail Art,['Bars & Clubs'],"A bar located in the Principe Real, where drinks are exceptional, the atmosphere is magical and the service is extremely professional and welcoming. It is worth visiting!",Duration: 2-3 hours,"Rua Cecilio de Sousa 72, Lisbon 1200-102 Portugal",,0,0,0,0,0,0,,,,,0 days 02:00:00,0 days 03:00:00
3931,https://www.tripadvisor.com/Attraction_Review-g189158-d11680521-Reviews-Preto_no_Branco-Lisbon_Lisbon_District_Central_Portugal.html,Preto no Branco,['Speciality & Gift Shops'],"Portuguese Design, Souvenirs, Print Shop and stationary store.",Duration: < 1 hour,"Rua de Sao Paulo 39 41 Cais do Sodre, Lisbon 1200-426 Portugal",,0,0,0,0,0,0,,,,,,0 days 01:00:00
3932,https://www.tripadvisor.com/Attraction_Review-g189158-d9807310-Reviews-Real_Bar_Cocktails_Gins-Lisbon_Lisbon_District_Central_Portugal.html,Real Bar Cocktails & Gins,['Bars & Clubs'],One perfect shisha bar whith best cocktails and gins.,Duration: 1-2 hours,"Rua do Bojador, 47, Lisbon 1990-254 Portugal",,0,0,0,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
3933,https://www.tripadvisor.com/Attraction_Review-g189158-d9805942-Reviews-Matchbox_Artists_Inside-Lisbon_Lisbon_District_Central_Portugal.html,Matchbox Artists Inside,['Speciality & Gift Shops'],,,"Rua de Sao Bento 77, Lisbon 1200-816 Portugal",,0,0,0,0,0,0,,,,,,
3934,https://www.tripadvisor.com/Attraction_Review-g189158-d12400240-Reviews-Legs_nails-Lisbon_Lisbon_District_Central_Portugal.html,Legs & nails,['Spas'],,Duration: 1-2 hours,"Rua de Moscavide 18C Loja 3, Lisbon 1990-162 Portugal",,0,0,0,0,0,0,09:30:00,20:00:00,,,0 days 01:00:00,0 days 02:00:00
3935,https://www.tripadvisor.com/Attraction_Review-g189158-d12412181-Reviews-A_Sociedade-Lisbon_Lisbon_District_Central_Portugal.html,A Sociedade,"['Lessons & Workshops', 'Cooking Classes']","An open plan studio and full of natural light, located in the “Principe Real” area of Lisbon. We are proud to be part of a spontaneous scene of spaces that contribute to the dissemination, shares and collaborative work in Lisbon. Our mission is to promote the coming together of creative and inspiring people in the world of food. We felt the need to provide a space for those who want to learn more about food and exchange their thoughts and concerns with regards to the food industry and bring to light bright ideas. Our goal is to help develop a “taste education”. Here work three companies connected to the area of food and complement each other, both in terms of information, such as know-how. Food, People & Design, a specialist in design, photography, marketing and food communication; Azeitona Verde an organic farm producer of olive oil; and Bananal Food Lab, specialist in creative kitchen. Our spacious white studio can be yours, providing great versatility for events such as product or brand releases, workshops or pop-up stores. With an equipped kitchen and full of natural light, it is ideal as a photo and video studio, for food styling or food photography/video shootings. We can help you to bring your event to life, from the invitation design, to logistics down to the choice of catering. Talk to us so we can think together the best solution to achieve your idea.",Duration: 2-3 hours,"Rua Luis Fernandes 32 A, Lisbon 1200-244 Portugal",,0,0,0,0,0,0,09:30:00,18:00:00,,,0 days 02:00:00,0 days 03:00:00
3936,https://www.tripadvisor.com/Attraction_Review-g189158-d12147149-Reviews-X_em_1-Lisbon_Lisbon_District_Central_Portugal.html,X em 1,['Speciality & Gift Shops'],,,"Travessa Santo Antonio da Se 10 Sé de Lisboa, Lisbon 1100-501 Portugal",,0,0,0,0,0,0,,,,,,
3937,https://www.tripadvisor.com/Attraction_Review-g4995953-d10376246-Reviews-Elena_plus_Tour-Seixal_Lisbon_District_Central_Portugal.html,Elena plus Tour,"['Walking Tours', 'Sightseeing Tours', 'Private Tours', 'Wine Tours & Tastings']",,,Call,,0,0,0,0,0,0,08:00:00,20:00:00,,,,
3938,https://www.tripadvisor.com/Attraction_Review-g189158-d12336275-Reviews-Transportes_Sao_Marcos-Lisbon_Lisbon_District_Central_Portugal.html,Transportes São Marcos,['Taxis & Shuttles'],"Transportes Sao Marcos is a company specialized in transportation, whether it is a fast delivery of documents, goods, volumes, or even tourist transport, we make transfers from Lisbon Airport to your Hotel and vice versa, we also have a wonderful offer of various tours Where we suggest you to know the most emblematic points of Portugal and take some of us with you.",Duration: 2-3 hours,Visit website,,0,0,0,0,0,0,00:00:00,23:59:00,,,0 days 02:00:00,0 days 03:00:00
3939,https://www.tripadvisor.com/Attraction_Review-g189158-d10392010-Reviews-Studio_8a-Lisbon_Lisbon_District_Central_Portugal.html,Studio 8a,['Lessons & Workshops'],"In 1995, we at WS8A, launched with a assignment to teach people how to get the most out of their cameras from inspiring and knowledgeable pro instructors. Our photo workshops offer a series of photogenic possibilities for students to explore landscapes, seascapes, exotic interiors, architecture, portraiture, fashion, nude photography and everything in between. Today, there are over 10 English spok",Duration: More than 3 hours,"Rua Luciano Freire 8A, Lisbon 1600-143 Portugal",,0,0,0,0,0,0,,,,,0 days 03:00:00,
3940,https://www.tripadvisor.com/Attraction_Review-g189158-d12288829-Reviews-Amaral_Limousines-Lisbon_Lisbon_District_Central_Portugal.html,Amaral Limousines,['Taxis & Shuttles'],,Duration: More than 3 hours,,,0,0,0,0,0,0,00:00:00,23:59:00,,,0 days 03:00:00,
3941,https://www.tripadvisor.com/Attraction_Review-g189158-d12295251-Reviews-Leather-Lisbon_Lisbon_District_Central_Portugal.html,Leather,['Bars & Clubs'],,Duration: More than 3 hours,"Rua Nova do Carvalho 24, Lisbon 1200-292 Portugal",,0,0,0,0,0,0,,,,,0 days 03:00:00,
3942,https://www.tripadvisor.com/Attraction_Review-g189158-d12369693-Reviews-Avenue_Drive_Services-Lisbon_Lisbon_District_Central_Portugal.html,Avenue Drive Services,['Taxis & Shuttles'],"I would like to present to you Avenue Drive Services, company that offers passenger transportation and guide services, mainly via personalized services of private and semi-private Tours and Transfers, as well as full transportation ""at service"". Avenue Drive Services transports clients from Leisure and Tourism segments, Corporate, Events and Meetings as well as particular clients who would like t",Duration: More than 3 hours,,,0,0,0,0,0,0,00:00:00,23:59:00,,,0 days 03:00:00,
3943,https://www.tripadvisor.com/Attraction_Review-g189158-d10317565-Reviews-Understand_Fado-Lisbon_Lisbon_District_Central_Portugal.html,Understand Fado,['Theater & Performances'],Understand Fado is a live concert performed in great cultural sites to taste this world heritage music expression that has been a symbol of portuguese identity for the last 200 years. Enjoy a very portuguese meal with a contemporary touch served in an original space located in Lisbon's best night spot - Cais do Sodré. Or just drink a glass of wine at the bar while listen to the show. Bar: €15 Dinner: €40 (all included) DINNER MENU . Aperitif - tonic Port . Starters . Codfish specialties . Cheese specialty . Red and white wine / water / beer / soft drinks . Dessert . Coffee . Digestive - Port,Duration: 1-2 hours,,,0,0,0,0,0,0,08:00:00,10:00:00,,,0 days 01:00:00,0 days 02:00:00
3944,https://www.tripadvisor.com/Attraction_Review-g189158-d10687590-Reviews-Casa_Fernando_Mauricio-Lisbon_Lisbon_District_Central_Portugal.html,Casa Fernando Mauricio,['Speciality Museums'],,Duration: < 1 hour,Call,,0,0,0,0,0,0,10:00:00,18:00:00,,,,0 days 01:00:00
3945,https://www.tripadvisor.com/Attraction_Review-g189164-d10496700-Reviews-A_Ze_II-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal.html,A Zé II,['Speciality & Gift Shops'],,Duration: < 1 hour,"Escadinhas do Teixeira 4, Sintra 2710-622 Portugal",,0,0,0,0,0,0,,,,,,0 days 01:00:00
3946,https://www.tripadvisor.com/Attraction_Review-g189158-d11434910-Reviews-Gesink_Turismo_Nautico-Lisbon_Lisbon_District_Central_Portugal.html,Gesink Turismo Nautico,['Boat Tours'],,,Call,,0,0,0,0,0,0,,,,,,
3947,https://www.tripadvisor.com/Attraction_Review-g189158-d10826496-Reviews-Transky_Tours_Trips-Lisbon_Lisbon_District_Central_Portugal.html,Transky Tours & Trips,['Taxis & Shuttles'],"We build turistic trips and Tours; Wine tasting and gastronomy; private transportation to events, conferences and sports. Douro Tours, Tours Arrabida, Lisbon City Tours, Silver and Blue Coast visit. Travel to your needs. Make a skyiiing experinece with us.",Duration: 2-3 hours,,,0,0,0,0,0,0,,,,,0 days 02:00:00,0 days 03:00:00
3948,https://www.tripadvisor.com/Attraction_Review-g189158-d10834247-Reviews-DouroAzul-Lisbon_Lisbon_District_Central_Portugal.html,DouroAzul,['Boat Tours'],,,Email,,0,0,0,0,0,0,,,,,,
3949,https://www.tripadvisor.com/Attraction_Review-g189154-d8746685-Reviews-Bad_Company_Portugal_Tours-Cascais_Lisbon_District_Central_Portugal.html,Bad Company Portugal Tours,['Surfing & Windsurfing'],,,Call,,0,0,0,0,0,0,,,,,,
3950,https://www.tripadvisor.com/Attraction_Review-g189158-d10737166-Reviews-A_Perfect_Travel-Lisbon_Lisbon_District_Central_Portugal.html,A Perfect Travel,['Taxis & Shuttles'],,Duration: More than 3 hours,,,0,0,0,0,0,0,,,,,0 days 03:00:00,
3951,https://www.tripadvisor.com/Attraction_Review-g189156-d10435033-Reviews-Surf_Portugal_Trips-Estoril_Cascais_Lisbon_District_Central_Portugal.html,Surf Portugal Trips,['Surfing & Windsurfing'],,,Call,,0,0,0,0,0,0,,,,,,
3952,https://www.tripadvisor.com/Attraction_Review-g189158-d8564611-Reviews-Poeta_Mistico-Lisbon_Lisbon_District_Central_Portugal.html,Poeta Místico,['Dinner Theaters'],,,"Rua Poiais de Sao Bento 27, Lisbon 1200-345 Portugal",,0,0,0,0,0,0,,,,,,
3953,https://www.tripadvisor.com/Attraction_Review-g189158-d4049011-Reviews-Portugal_a_Sua_Medida-Lisbon_Lisbon_District_Central_Portugal.html,Portugal a Sua Medida,['Sightseeing Tours'],,,Email,,0,0,0,0,0,0,,,,,,
3954,https://www.tripadvisor.com/Attraction_Review-g189158-d245809-Reviews-Fonoteca-Lisbon_Lisbon_District_Central_Portugal.html,Fonoteca,['Speciality & Gift Shops'],,,Call,,0,0,0,0,0,0,,,,,,
3955,https://www.tripadvisor.com/Attraction_Review-g189158-d245816-Reviews-Ginasio_Flete-Lisbon_Lisbon_District_Central_Portugal.html,Ginasio Flete,['Sports Complexes'],,,"Rua Aprigio Mafra 23 Alvalade, 1600, Lisbon 1700-051 Portugal",,0,0,0,0,0,0,,,,,,
3956,https://www.tripadvisor.com/Attraction_Review-g189158-d245818-Reviews-Gostinho_do_Brasil-Lisbon_Lisbon_District_Central_Portugal.html,Gostinho do Brasil,['Bars & Clubs'],,,Call,,0,0,0,0,0,0,,,,,,
3957,https://www.tripadvisor.com/Attraction_Review-g189158-d245819-Reviews-Gringo_s-Lisbon_Lisbon_District_Central_Portugal.html,Gringo's,['Bars & Clubs'],,,"Avenida 24 de Julho 116-118 Santos, 1200, Lisbon 1200-871 Portugal",,0,0,0,0,0,0,,,,,,
3958,https://www.tripadvisor.com/Attraction_Review-g189158-d245829-Reviews-Instituto_de_Artes_dos_Espectaculos-Lisbon_Lisbon_District_Central_Portugal.html,Instituto de Artes dos Espectaculos,['Educational sites'],,,"Avenida Elias Garcia 48 Campo Pequeno, 1000, Lisbon 1000-149 Portugal",,0,0,0,0,0,0,,,,,,
3959,https://www.tripadvisor.com/Attraction_Review-g189158-d245832-Reviews-Keops-Lisbon_Lisbon_District_Central_Portugal.html,Keops,"['Bars & Clubs', 'Dance Clubs & Discos']",,,"Rua da Rosa 157 Bairro Alto, 1200, Lisbon 1200-383 Portugal",,0,0,0,0,0,0,,,,,,
3960,https://www.tripadvisor.com/Attraction_Review-g189158-d245834-Reviews-Keyanda-Lisbon_Lisbon_District_Central_Portugal.html,Keyanda,['Bars & Clubs'],,,"Rua Maria Luisa Holstein 11 Alcântara, 1300, Lisbon 1300-388 Portugal",,0,0,0,0,0,0,,,,,,
3961,https://www.tripadvisor.com/Attraction_Review-g189158-d245846-Reviews-Models-Lisbon_Lisbon_District_Central_Portugal.html,Models,['Dance Clubs & Discos'],,,"Travessa Teixeira Junior 6 Alcântara, 1300, Lisbon 1300-554 Portugal",,0,0,0,0,0,0,,,,,,
3962,https://www.tripadvisor.com/Attraction_Review-g189158-d245862-Reviews-Nono-Lisbon_Lisbon_District_Central_Portugal.html,Nono,['Bars & Clubs'],,,"Rua do Norte 47 Bairro Alto, 1200, Lisbon 1200-283 Portugal",,0,0,0,0,0,0,,,,,,
3963,https://www.tripadvisor.com/Attraction_Review-g189158-d245667-Reviews-Aerial-Lisbon_Lisbon_District_Central_Portugal.html,Aerial,['Speciality & Gift Shops'],,,Call,,0,0,0,0,0,0,,,,,,
3964,https://www.tripadvisor.com/Attraction_Review-g189158-d245812-Reviews-Fragil-Lisbon_Lisbon_District_Central_Portugal.html,Fragil,['Bars & Clubs'],,,"Rua da Atalaia 128 Bairro Alto, 1200, Lisbon 1200-043 Portugal",,0,0,0,0,0,0,,,,,,
3965,https://www.tripadvisor.com/Attraction_Review-g189158-d245815-Reviews-Geronte-Lisbon_Lisbon_District_Central_Portugal.html,Geronte,['Bars & Clubs'],,,"Rua Sao Pedro de Alcantara 33 Bairro Alto, 1200, Lisbon 1250-237 Portugal",,0,0,0,0,0,0,,,,,,
3966,https://www.tripadvisor.com/Attraction_Review-g189158-d245833-Reviews-Kalunga-Lisbon_Lisbon_District_Central_Portugal.html,Kalunga,['Bars & Clubs'],,,"Rua das Taipas 8 Príncipe Real, 1250, Lisbon 1250-266 Portugal",,0,0,0,0,0,0,,,,,,
